103.730644872283,1.35011052037857,40,kml_40,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,04D54DF0884F2D0F,20200901171417
103.748616109409,1.35011121734653,41,kml_41,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,5EA2450B59531D66,20200901171417
103.754007423602,1.35192012748345,42,kml_42,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,18AEC3694E0EE2C9,20200901171417
103.701890720247,1.35372657530143,43,kml_43,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,573292020DBEF95C,20200901171417
103.750413110888,1.35372873356533,44,kml_44,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,354C899F181F210B,20200901171417
103.739629581598,1.37362432694045,45,kml_45,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,B74476B325BF8EC0,20200901171417
103.746818016593,1.37724205253146,46,kml_46,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,28414A6F4FDC4049,20200901171417
103.750412242607,1.3790509076324,47,kml_47,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,052928976C4B6442,20200901171417
103.754006534215,1.37905103089989,48,kml_48,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,A38DD2B6132AA5D1,20200901171417
103.755803680138,1.37905109048559,49,kml_49,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,BD0E8DACDBC3C97B,20200901171417
103.746817885976,1.38085950524786,50,kml_50,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,72E628B5180A302E,20200901171417
103.743223455923,1.38447682313516,51,kml_51,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,F71AE41D6B07725D,20200901171417
103.746817755016,1.38447695785375,52,kml_52,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,4F5484921A439E83,20200901171417
103.766588899542,1.29223248268119,53,kml_53,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,5615BFFA2DB2C56B,20200901171417
103.766588567446,1.30489358141416,54,kml_54,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,3C9672CF8FA8E0C7,20200901171417
103.705485722421,1.33925697354685,55,kml_55,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,8A2C387C7DB2A179,20200901171417
103.761196299083,1.33925926063957,56,kml_56,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,8029F3A31D8E57B1,20200901171417
103.698296472435,1.353726376562,57,kml_57,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,C8E178FB32785F22,20200901171417
103.76838438375,1.35372928497018,58,kml_58,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,9717CD390A3FF493,20200901171417
103.75939869158,1.35553775330852,59,kml_59,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,835B16BB55B9F419,20200901171417
103.76479007778,1.35553791291173,60,kml_60,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,E1F3129F2B320A86,20200901171417
103.766588852299,1.29404121114947,61,kml_61,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,4430ACC4A6126164,20200902103115
103.698297070409,1.3428740335184,62,kml_62,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,6822FE90F94E9438,20200902103115
103.755804721149,1.3464940042444,63,kml_63,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,886094E515E643D0,20200902103115
103.709079493086,1.34830078297045,64,kml_64,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,5C8B30D412145B17,20200902103115
103.754007540851,1.34830267323208,65,kml_65,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,A78024AA8FD66428,20200902103115
103.755804663968,1.34830273148874,66,kml_66,,4,No. of Dengue Cases : 4,No. of Dengue Cases : 4,B9037BB01414D2BD,20200902103115
103.696500055175,1.34106520915192,67,kml_67,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,48D713CD1F584932,20200901171417
103.737833717716,1.34106718316182,68,kml_68,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,8AF0DF9656C58C39,20200901171417
103.739630834771,1.34106725305546,69,kml_69,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,C7D27EC57520D291,20200901171417
103.743225069158,1.34106738885953,70,kml_70,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,B0B5BE2C95860750,20200901171417
103.691108608238,1.34287362327281,71,kml_71,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,1F771C1ECA7A43F9,20200901171417
103.692905723574,1.34287372782849,72,kml_72,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,1956B0467AE40C96,20200901171417
103.694702839048,1.34287383105465,73,kml_73,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,48C6BF6B7D8A09F4,20200901171417
103.773776030679,1.3428770567717,74,kml_74,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,1DC0C7A366189FDA,20200901171417
103.707282558402,1.34468324096972,75,kml_75,,4,No. of Dengue Cases : 4,No. of Dengue Cases : 4,9767E7A20F5C4AAA,20200901171417
103.755804778253,1.34468527697311,76,kml_76,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,98CE08B29400BA07,20200901171417
103.771978865714,1.34468573996612,77,kml_77,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,C240BA21F789338D,20200901171417
103.773775986871,1.34468578475314,78,kml_78,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,A8A665DE1170D6DF,20200901171417
103.703688227596,1.34649177582318,79,kml_79,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,6156D6D8DF22CFDF,20200901171417
103.71626806262,1.34649241636769,80,kml_80,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,98AACF808FDF6D28,20200901171417
103.759398964963,1.34649411660201,81,kml_81,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,8BECD315BF220610,20200901171417
103.716267976279,1.34830114147832,82,kml_82,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,A9C920D55ACF9250,20200901171417
103.716267976279,1.34830114147832,83,kml_83,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,A9C920D55ACF9250,20200901171417
103.728847826266,1.34830171747332,84,kml_84,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,C4660BCDD6DDB437,20200901171417
103.730644948121,1.3483017944187,85,kml_85,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,3A6962802632E421,20200901171417
103.732442070078,1.34830187002918,86,kml_86,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,183335AA9E98EB95,20200901171417
103.741427681327,1.34830222805795,87,kml_87,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,B85877B6505AB4AC,20200901171417
103.746819049184,1.34830242685632,88,kml_88,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,0657A8F873066B0B,20200901171417
103.694702430339,1.35010872543384,89,kml_89,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,E2D1416477A03B5A,20200901171417
103.694702430339,1.35010872543384,90,kml_90,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,E2D1416477A03B5A,20200901171417
103.698296672295,1.35010892898877,91,kml_91,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,C235009F74AD12BC,20200901171417
103.703688036229,1.35010922429599,92,kml_92,,3,No. of Dengue Cases : 3,No. of Dengue Cases : 3,6E8916FD6FD86850,20200901171417
103.716267889823,1.35010986656197,93,kml_93,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,97750FA5F4B25B7E,20200901171417
103.723456380182,1.35011020416384,94,kml_94,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,962E03A3E3D7E750,20200901171417
103.725253503048,1.35011028522257,95,kml_95,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,AA2ADDD8728C5F40,20200901171417
103.757601731232,1.35011151570425,96,kml_96,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,C6A280A4DF18881B,20200901171417
103.703687940353,1.35191794849189,97,kml_97,,6,No. of Dengue Cases : 6,No. of Dengue Cases : 6,EF1BDE4E5356FDA0,20200901171417
103.71626780325,1.3519185916186,98,kml_98,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,16E7C7169B1714B1,20200901171417
103.718064926999,1.35191867813991,99,kml_99,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,02BDF194111FB1C7,20200901171417
103.72525342312,1.35191901084027,100,kml_100,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,2BB8156B1D29108F,20200901171417
103.741427545485,1.35191968111451,101,kml_101,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,077690759182324D,20200901171417
103.750412926183,1.35915491417286,102,kml_102,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,F44CBD7586F69DF7,20200901171417
103.748615669092,1.36277230484549,103,kml_103,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,F5F4A82FAFD1125A,20200901171417
103.750412802637,1.3627723677753,104,kml_104,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,94CE1CDF2F81D783,20200901171417
103.754006951463,1.36638994340404,105,kml_105,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,CD7DC30188D11D95,20200901171417
103.782762364155,1.3067026897506,106,kml_106,,3,No. of Dengue Cases : 3,No. of Dengue Cases : 3,DFEC84767E8F74C8,20200901171417
103.745020805815,1.37905071249093,107,kml_107,,2,No. of Dengue Cases : 2,No. of Dengue Cases : 2,0938037927BA9717,20200901171417
103.746817951327,1.37905077890345,108,kml_108,,3,No. of Dengue Cases : 3,No. of Dengue Cases : 3,025A5EE4A3A48F01,20200901171417
103.748614968853,1.38266829678248,109,kml_109,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,BECC1B4047AC69DC,20200901171417
103.809719063653,1.27595468753214,110,kml_110,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,DF1B47A9E00DE07E,20200901171417
103.811516136694,1.27595470350074,111,kml_111,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,5CE6540A8E177BAB,20200901171417
103.782762436398,1.30308523209948,112,kml_112,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,C838326B2A439E5D,20200901171417
103.762994332773,1.30670221101402,113,kml_113,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,34FA384B5D0F1C75,20200901171417
103.768385333436,1.31755472666426,114,kml_114,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,81A4B10AAD3B5CC3,20200901171417
103.748617161625,1.31936285650565,115,kml_115,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,AB810DF55DFA098C,20200901171417
103.737834483137,1.32117119030926,116,kml_116,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,488B9008AE3CEF8E,20200901171417
103.723457186761,1.33202294759319,117,kml_117,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,1EC40F8E62A61790,20200901171417
103.719862802047,1.33564023477525,118,kml_118,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,4756486803857BCB,20200901171417
103.741428086668,1.33744986824193,119,kml_119,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,5746860DCE2C93AC,20200901171417
103.689311704489,1.33925607088187,120,kml_120,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,C812A671335DEBD5,20200901171417
103.74322513526,1.3392586620925,121,kml_121,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,1F9B5D3735DC715D,20200901171417
103.687514485105,1.34106468707789,122,kml_122,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,7B365F17D5625DE5,20200901171417
103.694702940882,1.34106510739258,123,kml_123,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,D2C1184F4E1972F1,20200901171417
103.698297169603,1.34106530958353,124,kml_124,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,F22559B44D145B17,20200901171417
103.700094284164,1.34106540868741,125,kml_125,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,60BEA882B6E96ABB,20200901171417
103.70009418629,1.34287413275599,126,kml_126,,1,No. of Dengue Cases : 1,No. of Dengue Cases : 1,FAB90FA6857A11BE,20200901171417
